Date,temperature,radiation,total,total_filter
2021-01-06 22:30:00+00:00,7.8,0.0,5.664999999996549,5.484333333333886
2021-01-06 22:45:00+00:00,7.699999999999999,0.0,5.448000000003517,4.960999999999494
2021-01-06 23:00:00+00:00,7.6,0.0,3.769999999998416,4.38533333333348
2021-01-06 23:15:00+00:00,7.475,0.0,3.937999999998506,3.9109999999998464
2021-01-06 23:30:00+00:00,7.35,0.0,4.025000000002616,3.772666666667122
2021-01-06 23:45:00+00:00,7.225,0.0,3.355000000000244,3.4626666666678028
2021-01-07 00:00:00+00:00,7.1,0.0,3.008000000000549,3.3729999999995903
2021-01-07 00:15:00+00:00,7.05,0.0,3.7559999999979774,3.264999999999368
2021-01-07 00:30:00+00:00,7.0,0.0,3.030999999999579,3.4663333333331514
2021-01-07 00:45:00+00:00,6.95,0.0,3.6120000000018977,3.081666666667482
2021-01-07 01:00:00+00:00,6.9,0.0,2.602000000000969,3.0123333333338174
2021-01-07 01:15:00+00:00,6.800000000000001,0.0,2.8229999999985846,2.502999999999634
2021-01-07 01:30:00+00:00,6.7,0.0,2.0839999999993486,2.4713333333323515
2021-01-07 01:45:00+00:00,6.6,0.0,2.5069999999991217,2.3416666666667805
2021-01-07 02:00:00+00:00,6.5,0.0,2.434000000001871,2.3750000000001017
2021-01-07 02:15:00+00:00,6.375,0.0,2.183999999999313,2.318666666668149
2021-01-07 02:30:00+00:00,6.25,0.0,2.3380000000032632,2.23499999999988
2021-01-07 02:45:00+00:00,6.125,0.0,2.1829999999970635,2.2879166666661432
2021-01-07 03:00:00+00:00,6.05625,0.0,2.3427499999981034,2.342749999998104
2021-01-07 03:15:00+00:00,5.9875,0.0,2.502499999999144,2.502499999999144
2021-01-07 03:30:00+00:00,5.918749999999999,0.0,2.662250000000184,2.662250000000184
2021-01-07 03:45:00+00:00,5.85,0.0,2.822000000001224,2.6317500000005736
2021-01-07 04:00:00+00:00,5.8,0.0,2.411000000000312,2.5006666666654653
2021-01-07 04:15:00+00:00,5.75,0.0,2.26899999999486,2.3906666666659526
2021-01-07 04:30:00+00:00,5.699999999999999,0.0,2.4920000000026867,2.5376666666652805
2021-01-07 04:45:00+00:00,5.65,0.0,2.851999999998296,2.6510000000022917
2021-01-07 05:00:00+00:00,5.6,0.0,2.609000000005892,2.8846666666663423
2021-01-07 05:15:00+00:00,5.5,0.0,3.192999999994838,2.777000000000554
2021-01-07 05:30:00+00:00,5.4,0.0,2.5290000000009325,2.988999999998629
2021-01-07 05:45:00+00:00,5.3,0.0,3.245000000000116,3.018000000001012
2021-01-07 06:00:00+00:00,5.2,0.0,3.280000000001988,3.2150000000006838
2021-01-07 06:15:00+00:00,5.05,0.0,3.1199999999999446,3.3250000000012268
2021-01-07 06:30:00+00:00,4.9,0.0,3.575000000001748,3.473333333333592
2021-01-07 06:45:00+00:00,4.75,0.0,3.7249999999990826,3.877333333333636
2021-01-07 07:00:00+00:00,4.6,0.0,4.332000000000076,4.241999999999163
2021-01-07 07:15:00+00:00,4.5,0.25,4.668999999998332,4.602666666666501
2021-01-07 07:30:00+00:00,4.4,0.5,4.807000000001094,4.741666666666235
2021-01-07 07:45:00+00:00,4.3,0.75,4.74899999999928,4.910000000000534
2021-01-07 08:00:00+00:00,4.2,1.0,5.174000000001229,5.06600000000052
2021-01-07 08:15:00+00:00,4.25,5.0,5.275000000001054,5.204333333333529
2021-01-07 08:30:00+00:00,4.300000000000001,9.0,5.163999999998305,5.253000000000494
2021-01-07 08:45:00+00:00,4.3500000000000005,13.0,5.320000000002124,5.841999999999856
2021-01-07 09:00:00+00:00,4.4,17.0,7.041999999999138,6.132333333333127
2021-01-07 09:15:00+00:00,4.5,23.0,6.03499999999812,6.7249999999994765
2021-01-07 09:30:00+00:00,4.6,29.0,7.098000000001172,6.663666666666193
2021-01-07 09:45:00+00:00,4.7,35.0,6.857999999999287,6.673666666666693
2021-01-07 10:00:00+00:00,4.8,41.0,6.064999999999622,6.331666666666549
2021-01-07 10:15:00+00:00,4.9,47.25,6.072000000000737,6.217000000000614
